record_id,source_type,source,title,event_date,content,mentioned_entity,read_count,comment_count,url
COMM_000025,comment,东方财富股吧,没活性，没人在乎这票！被边缘化，几年吃股息还亏51.8%，勿鬼银行来的？,2026-06-06,没活性，没人在乎这票！被边缘化，几年吃股息还亏51.8%，勿鬼银行来的？,平安银行(000001),404,6,"https://guba.eastmoney.com/news,000001,1721850282.html"
COMM_000026,comment,东方财富股吧,周五分红完就被建行超越了,2026-06-08,周五分红完就被建行超越了,平安银行(000001),38,1,"https://guba.eastmoney.com/news,000001,1722357259.html"
COMM_000027,comment,东方财富股吧,用银行来稳定盘面的，并不是银行板块会大涨！,2026-06-08,用银行来稳定盘面的，并不是银行板块会大涨！,平安银行(000001),33,2,"https://guba.eastmoney.com/news,000001,1722272573.html"
COMM_000028,comment,东方财富股吧,不破不买…超散们加把劲四千在眼部了,2026-06-05,不破不买…超散们加把劲四千在眼部了,平安银行(000001),59,2,"https://guba.eastmoney.com/news,000001,1721602764.html"
COMM_000029,comment,东方财富股吧,虽然你被踢出Ａ50了，但咱好歹也盯着000001的头衔吧，期待挣口气明天站在11,2026-06-08,虽然你被踢出Ａ50了，但咱好歹也盯着000001的头衔吧，期待挣口气明天站在11,平安银行(000001),130,2,"https://guba.eastmoney.com/news,000001,1722007696.html"
COMM_000030,comment,东方财富股吧,银行指数是用来调节指数的，到时候也会动用白酒的？,2026-06-08,银行指数是用来调节指数的，到时候也会动用白酒的？,平安银行(000001),27,0,"https://guba.eastmoney.com/news,000001,1722294750.html"
COMM_000031,comment,东方财富股吧,题材过山车，概念多凶险，赛道大起落，周期难把握，成长股更是难辨真假；,2026-03-31,题材过山车，概念多凶险，赛道大起落，周期难把握，成长股更是难辨真假；,平安银行(000001),1343,29,"https://guba.eastmoney.com/news,000001,1687367141.html"
COMM_000032,comment,东方财富股吧,全世界的银行市盈率都在8到15倍·，市净率1.2左右！无论发达国家还是发展中国家,2026-06-08,全世界的银行市盈率都在8到15倍·，市净率1.2左右！无论发达国家还是发展中国家,平安银行(000001),34,0,"https://guba.eastmoney.com/news,000001,1722286792.html"
COMM_000033,comment,东方财富股吧,卖了买不回来了跌一下我要买回来,2026-06-08,卖了买不回来了跌一下我要买回来,平安银行(000001),47,1,"https://guba.eastmoney.com/news,000001,1722164464.html"
COMM_000034,comment,东方财富股吧,七月份会不会拉升上去吧？,2026-06-08,七月份会不会拉升上去吧？,平安银行(000001),26,0,"https://guba.eastmoney.com/news,000001,1722240980.html"
COMM_000035,comment,东方财富股吧,银行股年内跌超5% 幸好还有高分红！6家银行下周发225亿红包 4家股息率超5%,2026-06-06,银行股年内跌超5% 幸好还有高分红！6家银行下周发225亿红包 4家股息率超5%,平安银行(000001),10058,53,"https://guba.eastmoney.com/news,601398,1721830706.html"
COMM_000036,comment,东方财富股吧,已跑输，不唱空银行和了，举报王府井操纵后万手夹单，倒量砸全消失。仅靠空头融券4.,2026-05-26,已跑输，不唱空银行和了，举报王府井操纵后万手夹单，倒量砸全消失。仅靠空头融券4.,平安银行(000001),216,2,"https://guba.eastmoney.com/news,601169,1714722434.html"
COMM_000037,comment,东方财富股吧,美股大跌、韩国熔断，非农、加息预期、ai不及预期引发担忧，风险一经引发，不是短期,2026-06-08,美股大跌、韩国熔断，非农、加息预期、ai不及预期引发担忧，风险一经引发，不是短期,平安银行(000001),97,0,"https://guba.eastmoney.com/news,601138,1722137210.html"
COMM_000038,comment,东方财富股吧,涨跌随意，坐等分红。,2026-06-08,涨跌随意，坐等分红。,平安银行(000001),31,0,"https://guba.eastmoney.com/news,000001,1722130640.html"
COMM_000039,comment,东方财富股吧,就是不让散户地位股息复投，良心大大嘀坏。,2026-06-08,就是不让散户地位股息复投，良心大大嘀坏。,平安银行(000001),27,0,"https://guba.eastmoney.com/news,000001,1722119190.html"
COMM_000040,comment,东方财富股吧,10.8没买到真是可惜了,2026-06-08,10.8没买到真是可惜了,平安银行(000001),34,0,"https://guba.eastmoney.com/news,000001,1722094938.html"
COMM_000041,comment,东方财富股吧,这回看来是分到猪后腿，而且是剃净毛的。,2026-06-08,这回看来是分到猪后腿，而且是剃净毛的。,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1722081306.html"
COMM_000042,comment,东方财富股吧,周五卖了哭死了,2026-06-08,周五卖了哭死了,平安银行(000001),27,0,"https://guba.eastmoney.com/news,000001,1722079993.html"
COMM_000043,comment,东方财富股吧,低于10.7元就补仓,2026-06-08,低于10.7元就补仓,平安银行(000001),37,2,"https://guba.eastmoney.com/news,000001,1722042555.html"
COMM_000044,comment,东方财富股吧,11元以下，分红就补仓,2026-06-08,11元以下，分红就补仓,平安银行(000001),32,0,"https://guba.eastmoney.com/news,000001,1722067509.html"
COMM_000045,comment,东方财富股吧,黑色星期一啊,2026-06-08,黑色星期一啊,平安银行(000001),30,0,"https://guba.eastmoney.com/news,000001,1722061048.html"
COMM_000046,comment,东方财富股吧,银行上周五已护盘，今天同样会，下跌可以，但指数不能爆跌？看看吧！,2026-06-08,银行上周五已护盘，今天同样会，下跌可以，但指数不能爆跌？看看吧！,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1722035659.html"
COMM_000047,comment,东方财富股吧,血雨腥风的一天,2026-06-08,血雨腥风的一天,平安银行(000001),49,1,"https://guba.eastmoney.com/news,000001,1722010909.html"
COMM_000048,comment,东方财富股吧,都在摩拳擦掌！磨刀霍霍向猪羊！,2026-06-08,都在摩拳擦掌！磨刀霍霍向猪羊！,平安银行(000001),32,0,"https://guba.eastmoney.com/news,000001,1722032384.html"
COMM_000049,comment,东方财富股吧,打新价投攒股收息+股吧金句选摘收集。鸣谢金句作者，点赞传递正能量！,2026-04-02,打新价投攒股收息+股吧金句选摘收集。鸣谢金句作者，点赞传递正能量！,平安银行(000001),2176,21,"https://guba.eastmoney.com/news,000001,1688703535.html"
COMM_000050,comment,东方财富股吧,预测今天收盘价为12元,2026-06-08,预测今天收盘价为12元,平安银行(000001),56,2,"https://guba.eastmoney.com/news,000001,1722024110.html"
COMM_000051,comment,东方财富股吧,是不是6.18最受影响被动卖出,2026-06-08,是不是6.18最受影响被动卖出,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1722025377.html"
COMM_000052,comment,东方财富股吧,贷款增长少时，银行可以大比例分红了，如同煤炭企业煤矿投资减少，大比例分红。中国经,2026-06-07,贷款增长少时，银行可以大比例分红了，如同煤炭企业煤矿投资减少，大比例分红。中国经,平安银行(000001),352,2,"https://guba.eastmoney.com/news,601997,1721962283.html"
COMM_000053,comment,东方财富股吧,先支个锅，烧开水，万一分到带毛猪肉，先褪毛。,2026-06-08,先支个锅，烧开水，万一分到带毛猪肉，先褪毛。,平安银行(000001),31,0,"https://guba.eastmoney.com/news,000001,1722021907.html"
COMM_000054,comment,东方财富股吧,明天怎么走，大神们预测一下,2026-06-07,明天怎么走，大神们预测一下,平安银行(000001),62,1,"https://guba.eastmoney.com/news,000001,1721993929.html"
COMM_000055,comment,东方财富股吧,下周只要有5个点以上的调整，就加大入货力度，一年分红近6毛，好过存银行。,2026-06-06,下周只要有5个点以上的调整，就加大入货力度，一年分红近6毛，好过存银行。,平安银行(000001),472,9,"https://guba.eastmoney.com/news,000001,1721841541.html"
COMM_000056,comment,东方财富股吧,平安银行这个价值得买入吗？？大神指点一下,2026-06-07,平安银行这个价值得买入吗？？大神指点一下,平安银行(000001),90,1,"https://guba.eastmoney.com/news,000001,1721987755.html"
COMM_000057,comment,东方财富股吧,明天看你扛大旗,2026-06-07,明天看你扛大旗,平安银行(000001),277,7,"https://guba.eastmoney.com/news,000001,1721940185.html"
COMM_000058,comment,东方财富股吧,富时中国A50指数，重要调整,2026-06-03,富时中国A50指数，重要调整,平安银行(000001),11627,32,"https://guba.eastmoney.com/news,hk03986,1720032923.html"
COMM_000059,comment,东方财富股吧,周一怎么走,2026-06-06,周一怎么走,平安银行(000001),180,3,"https://guba.eastmoney.com/news,000001,1721833902.html"
COMM_000060,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-07,$平安银行(SZ000001)$,平安银行(000001),58,0,"https://guba.eastmoney.com/news,000001,1721971817.html"
COMM_000061,comment,东方财富股吧,富时中国A50指数，迎来重大调整,2026-06-03,富时中国A50指数，迎来重大调整,平安银行(000001),27020,79,"https://guba.eastmoney.com/news,603986,1720025543.html"
COMM_000062,comment,东方财富股吧,我还在等10.6多加呢，结果这就上去了,2026-06-05,我还在等10.6多加呢，结果这就上去了,平安银行(000001),107,3,"https://guba.eastmoney.com/news,000001,1721123607.html"
COMM_000063,comment,东方财富股吧,三年了，吃股息还亏7%,2026-06-05,三年了，吃股息还亏7%,平安银行(000001),252,6,"https://guba.eastmoney.com/news,000001,1721763979.html"
COMM_000064,comment,东方财富股吧,平安银行：2025年年度权益分派实施公告,2026-06-04,平安银行：2025年年度权益分派实施公告,平安银行(000001),5027,17,"https://guba.eastmoney.com/news,000001,1720946324.html"
COMM_000065,comment,东方财富股吧,6月与7月是大部分投资分红收获季。6月11日是平安银行登记日，每股分红0.36，,2026-06-06,6月与7月是大部分投资分红收获季。6月11日是平安银行登记日，每股分红0.36，,平安银行(000001),441,4,"https://guba.eastmoney.com/news,000001,1721839591.html"
COMM_000066,comment,东方财富股吧,现在回头看2024年初9元价格买入平安银行的人都已经躺赢了，按现在股息率算，股息,2026-06-06,现在回头看2024年初9元价格买入平安银行的人都已经躺赢了，按现在股息率算，股息,平安银行(000001),1167,8,"https://guba.eastmoney.com/news,000001,1721848641.html"
COMM_000067,comment,东方财富股吧,平安银行今年在银行股中后期必将成为黑马，理由如下，一是重回增长已确定，冀总已反复,2026-06-05,平安银行今年在银行股中后期必将成为黑马，理由如下，一是重回增长已确定，冀总已反复,平安银行(000001),1330,11,"https://guba.eastmoney.com/news,000001,1721589441.html"
COMM_000068,comment,东方财富股吧,总洁:发起924行情，是套人亥人的，，,2026-06-04,总洁:发起924行情，是套人亥人的，，,平安银行(000001),470,9,"https://guba.eastmoney.com/news,601601,1720520818.html"
COMM_000069,comment,东方财富股吧,历史上被剔除的股票永远是最低点，纳入的永远是最高点,2026-06-06,历史上被剔除的股票永远是最低点，纳入的永远是最高点,平安银行(000001),291,4,"https://guba.eastmoney.com/news,000001,1721796473.html"
COMM_000070,comment,东方财富股吧,看抖音来的垃圾平安银行,2026-06-05,看抖音来的垃圾平安银行,平安银行(000001),100,1,"https://guba.eastmoney.com/news,000001,1721789790.html"
COMM_000071,comment,东方财富股吧,咋上去了呢？等着加仓呢看来得等到分红除息后看看能有机会吗？,2026-06-05,咋上去了呢？等着加仓呢看来得等到分红除息后看看能有机会吗？,平安银行(000001),66,1,"https://guba.eastmoney.com/news,000001,1721648492.html"
COMM_000072,comment,东方财富股吧,都在说平安被踢出Ａ50是利好，我怎么感觉后背发凉呢？但愿是我想太多了，总觉得人在,2026-06-04,都在说平安被踢出Ａ50是利好，我怎么感觉后背发凉呢？但愿是我想太多了，总觉得人在,平安银行(000001),2329,29,"https://guba.eastmoney.com/news,000001,1720091764.html"
COMM_000073,comment,东方财富股吧,很多人说分红就是分自己的钱，还不去不分，你们是这是什么脑回路啊？这些人脑袋上肯定,2026-06-07,很多人说分红就是分自己的钱，还不去不分，你们是这是什么脑回路啊？这些人脑袋上肯定,平安银行(000001),548,30,"https://guba.eastmoney.com/news,000001,1721973945.html"
COMM_000074,comment,东方财富股吧,想挣钱就是一个字：干！人生短暂，留给我们的时间不多了，何不拼一下子呢，拒绝平庸，,2026-06-08,想挣钱就是一个字：干！人生短暂，留给我们的时间不多了，何不拼一下子呢，拒绝平庸，,平安银行(000001),17,0,"https://guba.eastmoney.com/news,000001,1722444771.html"
COMM_000075,comment,东方财富股吧,平安银行这是要高打高举，回归本源。,2026-06-08,平安银行这是要高打高举，回归本源。,平安银行(000001),20,0,"https://guba.eastmoney.com/news,000001,1722414116.html"
COMM_000076,comment,东方财富股吧,假如每年都能分六毛我也就知足了，不奢望太多，看来也无可能。,2026-06-07,假如每年都能分六毛我也就知足了，不奢望太多，看来也无可能。,平安银行(000001),198,4,"https://guba.eastmoney.com/news,000001,1721944511.html"
COMM_000077,comment,东方财富股吧,积极参加分猪肉，当然，万一分到带毛母猪肉，只能自认倒霉。不过，这个价位，再向下到,2026-06-07,积极参加分猪肉，当然，万一分到带毛母猪肉，只能自认倒霉。不过，这个价位，再向下到,平安银行(000001),171,1,"https://guba.eastmoney.com/news,000001,1721938389.html"
COMM_000078,comment,东方财富股吧,市盈率太低了，起码达到9才合适。,2026-06-05,市盈率太低了，起码达到9才合适。,平安银行(000001),120,4,"https://guba.eastmoney.com/news,000001,1721589238.html"
COMM_000079,comment,东方财富股吧,能不能涨到12，涨到12我交出筹码，只求给我个回本的机会，熬的我已经生病了,2026-06-05,能不能涨到12，涨到12我交出筹码，只求给我个回本的机会，熬的我已经生病了,平安银行(000001),361,18,"https://guba.eastmoney.com/news,000001,1721446319.html"
COMM_000080,comment,东方财富股吧,刚才看到个疑似雷,2026-06-05,刚才看到个疑似雷,平安银行(000001),74,0,"https://guba.eastmoney.com/news,000001,1721772052.html"
COMM_000081,comment,东方财富股吧,~,2026-06-05,~,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1721767507.html"
COMM_000082,comment,东方财富股吧,近七成A股上市银行已设国际业务部，离岸联动与流程嵌入“双轨”并行,2026-06-05,近七成A股上市银行已设国际业务部，离岸联动与流程嵌入“双轨”并行,平安银行(000001),1046,0,"https://guba.eastmoney.com/news,000001,1721766188.html"
COMM_000083,comment,东方财富股吧,动态市盈率不到4，四年不到再赚一个平安。现在进简直就是捡钱啊,2026-06-05,动态市盈率不到4，四年不到再赚一个平安。现在进简直就是捡钱啊,平安银行(000001),247,3,"https://guba.eastmoney.com/news,000001,1721730695.html"
COMM_000084,comment,东方财富股吧,细品，中证金，北向为什么拼命往外跑，而散户们不惜本金流失也要分红呢？26年的分红,2026-06-04,细品，中证金，北向为什么拼命往外跑，而散户们不惜本金流失也要分红呢？26年的分红,平安银行(000001),401,8,"https://guba.eastmoney.com/news,000001,1720948353.html"
COMM_000085,comment,东方财富股吧,下周或许会到11.6+,2026-06-05,下周或许会到11.6+,平安银行(000001),237,4,"https://guba.eastmoney.com/news,000001,1721513232.html"
COMM_000086,comment,东方财富股吧,大银行没有长的，也就平安了,2026-06-05,大银行没有长的，也就平安了,平安银行(000001),83,1,"https://guba.eastmoney.com/news,000001,1721710325.html"
COMM_000087,comment,东方财富股吧,A50指数，有重要调整,2026-06-03,A50指数，有重要调整,平安银行(000001),15167,39,"https://guba.eastmoney.com/news,hk03986,1720055290.html"
COMM_000088,comment,东方财富股吧,平安银行:2025年年度权益分派实施公告,2026-06-04,平安银行:2025年年度权益分派实施公告,平安银行(000001),1006,31,"https://guba.eastmoney.com/news,000001,1720887624.html"
COMM_000089,comment,东方财富股吧,江苏，南京都超过你了,2026-06-05,江苏，南京都超过你了,平安银行(000001),106,3,"https://guba.eastmoney.com/news,000001,1721493018.html"
COMM_000090,comment,东方财富股吧,看来得注意了A50ETF被动盘出逃那天收盘前有机会捡点低价筹码吗？,2026-06-05,看来得注意了A50ETF被动盘出逃那天收盘前有机会捡点低价筹码吗？,平安银行(000001),65,0,"https://guba.eastmoney.com/news,000001,1721655800.html"
COMM_000091,comment,东方财富股吧,平安银行真不涨啊，只能每天踢它一脚平安银行盘子太大，没有游资炒它。只能自己想办法,2026-04-11,平安银行真不涨啊，只能每天踢它一脚平安银行盘子太大，没有游资炒它。只能自己想办法,平安银行(000001),1644,49,"https://guba.eastmoney.com/news,000001,1692002029.html"
COMM_000092,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-05,$平安银行(SZ000001)$,平安银行(000001),47,0,"https://guba.eastmoney.com/news,000001,1721642994.html"
COMM_000093,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-05,$平安银行(SZ000001)$,平安银行(000001),43,0,"https://guba.eastmoney.com/news,000001,1721641980.html"
COMM_000094,comment,东方财富股吧,辛苦钱投入，有去无回,2026-06-05,辛苦钱投入，有去无回,平安银行(000001),49,0,"https://guba.eastmoney.com/news,000001,1721640539.html"
COMM_000095,comment,东方财富股吧,只有投入，没有回报！,2026-06-05,只有投入，没有回报！,平安银行(000001),44,0,"https://guba.eastmoney.com/news,000001,1721635709.html"
COMM_000096,comment,东方财富股吧,梭哈是一种智慧,2026-05-28,梭哈是一种智慧,平安银行(000001),54,0,"https://guba.eastmoney.com/news,000001,1716479598.html"
COMM_000097,comment,东方财富股吧,分完红9.88能买上吗,2026-06-04,分完红9.88能买上吗,平安银行(000001),166,5,"https://guba.eastmoney.com/news,000001,1720932808.html"
COMM_000098,comment,东方财富股吧,昨个儿四千多家绿，指数红了…今儿四千多见红了指数大部分绿了！午后二小时自由发挥可,2026-06-05,昨个儿四千多家绿，指数红了…今儿四千多见红了指数大部分绿了！午后二小时自由发挥可,平安银行(000001),59,0,"https://guba.eastmoney.com/news,000001,1721562748.html"
COMM_000099,comment,东方财富股吧,怎么不动了？,2026-06-05,怎么不动了？,平安银行(000001),117,4,"https://guba.eastmoney.com/news,000001,1721347830.html"
COMM_000100,comment,东方财富股吧,平安银行这股价真对不起它证券代码！,2026-06-05,平安银行这股价真对不起它证券代码！,平安银行(000001),44,0,"https://guba.eastmoney.com/news,000001,1721522609.html"
COMM_000101,comment,东方财富股吧,快点分红，拖拖拉拉，我持股满1年了，分我自己的钱，还好不用缴税了。,2026-06-04,快点分红，拖拖拉拉，我持股满1年了，分我自己的钱，还好不用缴税了。,平安银行(000001),432,25,"https://guba.eastmoney.com/news,000001,1720889149.html"
COMM_000102,comment,东方财富股吧,除了息pe又得降低了。,2026-06-04,除了息pe又得降低了。,平安银行(000001),78,0,"https://guba.eastmoney.com/news,000001,1720909174.html"
COMM_000103,comment,东方财富股吧,昨天卖了就涨,2026-06-05,昨天卖了就涨,平安银行(000001),112,3,"https://guba.eastmoney.com/news,000001,1721403882.html"
COMM_000104,comment,东方财富股吧,大家都坐等分猪肉，分我手上，不会是带毛的吧？,2026-06-05,大家都坐等分猪肉，分我手上，不会是带毛的吧？,平安银行(000001),186,5,"https://guba.eastmoney.com/news,000001,1721332383.html"
COMM_000105,comment,东方财富股吧,别装了,2026-06-05,别装了,平安银行(000001),52,3,"https://guba.eastmoney.com/news,000001,1721252856.html"
COMM_000106,comment,东方财富股吧,宁可追高，小心抄底，就算分了带毛猪肉，也拼了！,2026-06-05,宁可追高，小心抄底，就算分了带毛猪肉，也拼了！,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1721422665.html"
COMM_000107,comment,东方财富股吧,平安目前投资应该是最安全的，当然这说的是持有半年到一年的投资者，现在买入到明年这,2026-06-05,平安目前投资应该是最安全的，当然这说的是持有半年到一年的投资者，现在买入到明年这,平安银行(000001),379,7,"https://guba.eastmoney.com/news,000001,1721280867.html"
COMM_000108,comment,东方财富股吧,牛啊，涨停来一个,2026-06-05,牛啊，涨停来一个,平安银行(000001),54,1,"https://guba.eastmoney.com/news,000001,1721378126.html"
COMM_000109,comment,东方财富股吧,A股上市银行分红季来了 2025年度分红总额有望创下历史新高,2026-06-03,A股上市银行分红季来了 2025年度分红总额有望创下历史新高,平安银行(000001),6646,15,"https://guba.eastmoney.com/news,601998,1719969866.html"
COMM_000110,comment,东方财富股吧,三年存贷款量不增，规模不增何来业绩？！看华夏银行，每年存贷量都大增，业绩自然会好,2026-05-29,三年存贷款量不增，规模不增何来业绩？！看华夏银行，每年存贷量都大增，业绩自然会好,平安银行(000001),70,1,"https://guba.eastmoney.com/news,000001,1717020487.html"
COMM_000111,comment,东方财富股吧,短线户别来凑热闹就好了,2026-06-05,短线户别来凑热闹就好了,平安银行(000001),118,8,"https://guba.eastmoney.com/news,000001,1720974080.html"
COMM_000112,comment,东方财富股吧,高中签率新股来了：惠科股份，001399，记得要申购哦！！！,2026-06-04,高中签率新股来了：惠科股份，001399，记得要申购哦！！！,平安银行(000001),4510,9,"https://guba.eastmoney.com/news,001399,1720152786.html"
COMM_000113,comment,东方财富股吧,涨了就卖,2026-06-05,涨了就卖,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1721317475.html"
COMM_000114,comment,东方财富股吧,平安银行，严重破净股，净利增长，超过五个点的股息率，不到五倍的市盈率。想做空这样,2026-06-05,平安银行，严重破净股，净利增长，超过五个点的股息率，不到五倍的市盈率。想做空这样,平安银行(000001),191,2,"https://guba.eastmoney.com/news,000001,1721229503.html"
COMM_000115,comment,东方财富股吧,大家成本多少？接下来还要不要补仓平安银行，请高手指点。,2026-05-28,大家成本多少？接下来还要不要补仓平安银行，请高手指点。,平安银行(000001),1752,24,"https://guba.eastmoney.com/news,000001,1716604174.html"
COMM_000116,comment,东方财富股吧,加油，争取上榜一,2026-06-05,加油，争取上榜一,平安银行(000001),47,1,"https://guba.eastmoney.com/news,000001,1721222442.html"
COMM_000117,comment,东方财富股吧,他奶奶的，你们不是说这两天要砸到9块钱吗？害得我昨天没加仓,2026-06-05,他奶奶的，你们不是说这两天要砸到9块钱吗？害得我昨天没加仓,平安银行(000001),142,2,"https://guba.eastmoney.com/news,000001,1721215940.html"
COMM_000118,comment,东方财富股吧,下来吧别装了,2026-06-05,下来吧别装了,平安银行(000001),41,0,"https://guba.eastmoney.com/news,000001,1721255306.html"
COMM_000119,comment,东方财富股吧,科技不死，狂跌不止,2026-06-05,科技不死，狂跌不止,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1721223326.html"
COMM_000120,comment,东方财富股吧,平安有80亿的十大股东外的股票，市值900亿，我们把每年的分红50亿买平安的股票,2026-06-05,平安有80亿的十大股东外的股票，市值900亿，我们把每年的分红50亿买平安的股票,平安银行(000001),129,1,"https://guba.eastmoney.com/news,000001,1721168564.html"
COMM_000121,comment,东方财富股吧,的一声,2026-06-05,的一声,平安银行(000001),53,1,"https://guba.eastmoney.com/news,000001,1721145672.html"
COMM_000122,comment,东方财富股吧,"你涨多高都与我无关,我只要股息",2026-06-05,"你涨多高都与我无关,我只要股息",平安银行(000001),117,5,"https://guba.eastmoney.com/news,000001,1721034908.html"
COMM_000123,comment,东方财富股吧,我都不知道为啥要涨，不涨不行吗,2026-06-05,我都不知道为啥要涨，不涨不行吗,平安银行(000001),63,2,"https://guba.eastmoney.com/news,000001,1721109451.html"
COMM_000124,comment,东方财富股吧,昨天才卖,2026-06-05,昨天才卖,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1721123686.html"
COMM_000125,comment,东方财富股吧,昨天才卖,2026-06-05,昨天才卖,平安银行(000001),39,0,"https://guba.eastmoney.com/news,000001,1721118704.html"
COMM_000126,comment,东方财富股吧,的又骗走我两万股,2026-06-05,的又骗走我两万股,平安银行(000001),52,0,"https://guba.eastmoney.com/news,000001,1721098669.html"
COMM_000127,comment,东方财富股吧,"傻13科技,说到底就是赌博,包装得似模似样",2026-06-05,"傻13科技,说到底就是赌博,包装得似模似样",平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1721055158.html"
COMM_000128,comment,东方财富股吧,赶紧分红吧！我要拿股息加仓！,2026-06-05,赶紧分红吧！我要拿股息加仓！,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1721046255.html"
COMM_000129,comment,东方财富股吧,"美股银行不一样,他们加息潮来了,说明息差要回升了,所以银行股才涨",2026-06-05,"美股银行不一样,他们加息潮来了,说明息差要回升了,所以银行股才涨",平安银行(000001),50,0,"https://guba.eastmoney.com/news,000001,1721042420.html"
COMM_000130,comment,东方财富股吧,年初：我要翻倍！年底：保本就行,2026-06-05,年初：我要翻倍！年底：保本就行,平安银行(000001),43,0,"https://guba.eastmoney.com/news,000001,1721031626.html"
COMM_000131,comment,东方财富股吧,平安银行：融资净买入1310.71万元，融资余额54.55亿元,2026-06-05,平安银行：融资净买入1310.71万元，融资余额54.55亿元,平安银行(000001),74,0,"https://guba.eastmoney.com/news,000001,1721031197.html"
COMM_000132,comment,东方财富股吧,明天能不能涨5个点，美股银行大涨,2026-06-05,明天能不能涨5个点，美股银行大涨,平安银行(000001),144,4,"https://guba.eastmoney.com/news,000001,1720973001.html"
COMM_000133,comment,东方财富股吧,今天收在11.10元之上，，,2026-06-05,今天收在11.10元之上，，,平安银行(000001),46,0,"https://guba.eastmoney.com/news,000001,1721016835.html"
COMM_000134,comment,东方财富股吧,这是非要把人往科技股里赶，偏不去！,2026-06-05,这是非要把人往科技股里赶，偏不去！,平安银行(000001),29,0,"https://guba.eastmoney.com/news,000001,1721011891.html"
COMM_000135,comment,东方财富股吧,本周五出公告，11日分红,2026-06-03,本周五出公告，11日分红,平安银行(000001),193,3,"https://guba.eastmoney.com/news,000001,1720051524.html"
COMM_000136,comment,东方财富股吧,终于要分红了,2026-06-05,终于要分红了,平安银行(000001),45,0,"https://guba.eastmoney.com/news,000001,1720997284.html"
COMM_000137,comment,东方财富股吧,近5亿元锦龙到底还还是不还？两家还在打官司。会不会变成坏账，计入损失？如果是这样,2026-06-04,近5亿元锦龙到底还还是不还？两家还在打官司。会不会变成坏账，计入损失？如果是这样,平安银行(000001),204,7,"https://guba.eastmoney.com/news,000001,1720903680.html"
COMM_000138,comment,东方财富股吧,吃股息吃股息吃股息，贷款100万，利率3%，吃股息5%,2026-06-04,吃股息吃股息吃股息，贷款100万，利率3%，吃股息5%,平安银行(000001),232,7,"https://guba.eastmoney.com/news,000001,1720475649.html"
COMM_000139,comment,东方财富股吧,每个月1w定投到退休30年能实现财富自由全球旅行吗,2026-06-04,每个月1w定投到退休30年能实现财富自由全球旅行吗,平安银行(000001),261,7,"https://guba.eastmoney.com/news,000001,1720829771.html"
COMM_000140,comment,东方财富股吧,买银行就说明我要放十年，这点波动无所谓,2026-06-05,买银行就说明我要放十年，这点波动无所谓,平安银行(000001),53,0,"https://guba.eastmoney.com/news,000001,1720972295.html"
COMM_000141,comment,东方财富股吧,买银行的都是钉子户，庄家铁锤砸不出来，开压路机碾。,2026-06-04,买银行的都是钉子户，庄家铁锤砸不出来，开压路机碾。,平安银行(000001),53,0,"https://guba.eastmoney.com/news,000001,1720968596.html"
COMM_000142,comment,东方财富股吧,主力，能不能给点力，涨一涨吧，没钱了,2026-06-04,主力，能不能给点力，涨一涨吧，没钱了,平安银行(000001),47,0,"https://guba.eastmoney.com/news,000001,1720967838.html"
COMM_000143,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-04,$平安银行(SZ000001)$,平安银行(000001),344,2,"https://guba.eastmoney.com/news,000001,1720958624.html"
COMM_000144,comment,东方财富股吧,这就是散户在怪A市场大讲投资价值的苦果,2026-06-04,这就是散户在怪A市场大讲投资价值的苦果,平安银行(000001),54,1,"https://guba.eastmoney.com/news,000001,1720950795.html"
COMM_000145,comment,东方财富股吧,现在已经很怀疑价值投资了,2026-06-04,现在已经很怀疑价值投资了,平安银行(000001),227,3,"https://guba.eastmoney.com/news,000001,1720951263.html"
COMM_000146,comment,东方财富股吧,我要集中资金把平安银行炒正了，再集中资金把海螺水泥炒正了，再集中资金把民生银行炒,2026-06-04,我要集中资金把平安银行炒正了，再集中资金把海螺水泥炒正了，再集中资金把民生银行炒,平安银行(000001),154,7,"https://guba.eastmoney.com/news,000001,1720697461.html"
COMM_000147,comment,东方财富股吧,8块是支撑线,2026-06-04,8块是支撑线,平安银行(000001),60,2,"https://guba.eastmoney.com/news,000001,1720943549.html"
COMM_000148,comment,东方财富股吧,终于要派息了。,2026-06-04,终于要派息了。,平安银行(000001),214,4,"https://guba.eastmoney.com/news,000001,1720892494.html"
COMM_000149,comment,东方财富股吧,靠，调出A50会跌到9元吗,2026-06-04,靠，调出A50会跌到9元吗,平安银行(000001),238,6,"https://guba.eastmoney.com/news,000001,1720666286.html"
